KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
271,シマイサキ科,Terapontidae,コトヒキ,Terapon jarbua (Fabricius 1775),"
命名者変更Forsskål→Fabricius；座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；三浦（2012）「知念市場の魚」，沖縄島；平嶋・丸山（2012）南紀生物54:24-30，和歌山県和歌川河口；畑ほか（2012）Nat Kagoshima 38:19-38，薩摩半島西岸，鹿児島湾，大隅半島東岸，硫黄島，種子島，屋久島，奄美大島；松沼ほか（2012）Nat Kagoshima 38:109-114，与論島；本村ほか（2013）「硫黄島・竹島の魚類」；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；辻（2015）徳島県立博物館研究報告25:1-24，愛媛県岩松川；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市，種子島，屋久島；Koeda et al (2016) Fishes of Yonaguni，与那国島；鏑木（2016）「種子島の釣魚」；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；吉郷（2019）比和科学博物館研究報告60:119-147，高知県四万十川，長崎県五島列島，鹿児島県，沖縄諸島，八重山諸島；漫湖水鳥・湿地センター「漫湖みんなで水族館」，沖縄島漫湖；田中ほか（2020）神奈川県立博物館研究報告（自然科学）49:107-118，渡嘉敷島渡嘉志久湾；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；本村ほか（2020）「高尾野川河口の生きもの」；小枝ほか（2020）「大隅市場魚類図鑑」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；下瀬（2021）「沖縄さかな図鑑」，沖縄県；井上ほか（2021）Ichthy, Nat Hist Fish Jpn 10:21-38，高知市；Itsukushima & Kano (2021) Biodivers Data J 9:367168，千葉県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島；辻・松田（2021）南予生物20:12-33，愛媛県肱川水系；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；柏尾ほか（2022）きしわだ自然資料館研究報告7:1-12，大阪湾（岸和田市）；栗原ほか（2022）「延岡水辺の生き物案内」，宮崎県延岡市；金子ほか（2022）茨城県自然博物館研究報告25:27-40，茨城県久慈川；是枝ほか（2023）Ichthy, Nat Hist Fish Jpn 30:17-30，薩摩半島南岸；樋之口ほか（2023）「錦江湾奥　干潟の生き物図鑑」，鹿児島湾；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；井藤ほか（2024）徳島県立博物館研究報告34:41-64，徳島県伊勢田川；樋之口ほか（2024）「錦江湾奥　干潟の生き物図鑑 改訂版」，鹿児島湾北部；中村ほか（2024）Ichthy, Nat Hist Fish Jpn 50:26-55，鹿児島湾；金子ほか（2024）茨城県自然博物館研究報告27:77-88，茨城県；鈴木ほか（2025）Ichthy, Nat Hist Fish Jpn 51:1-24，宮城県志津川湾
",Kotohiki
271,シマイサキ科,Terapontidae,ヒメコトヒキ,Terapon theraps Cuvier 1829,"
三浦（2012）「知念市場の魚」，沖縄島；畑ほか（2012）Nat Kagoshima 38:19-38，薩摩半島西岸，鹿児島湾，大隅半島東岸；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；吉郷（2019）比和科学博物館研究報告60:119-147，佐賀県，熊本県，沖縄県；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；阿部ほか（2024）Ichthy, Nat Hist Fish Jpn 45:1-14，口永良部島；櫻井ほか（2024）Ichthy, Nat Hist Fish Jpn 45:68-84，宮城県；中村ほか（2024）Ichthy, Nat Hist Fish Jpn 50:26-55，鹿児島湾
",Himekotohiki
272,タカベ科,Scorpididae,タカベ,Labracoglossa argentiventris Peters 1866,"
竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；小枝ほか（2018）「内之浦の魚類」；村瀬ほか（2019）「門川の魚類」；福田・小寺（2019）串本海中公園マリンパビリオン8:1-14，和歌山県串本；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；小枝ほか（2020）「大隅市場魚類図鑑」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Takabe
273,ユゴイ科,Kuhliidae,ユゴイ,Kuhlia marginata (Cuvier 1829),"
藤井（2012）佐賀自然史研究17:53-54，佐賀県唐津市；松沼ほか（2012）Nat Kagoshima 38:109-114，与論島；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市，種子島，屋久島；山川・瀬能（2016）神奈川自然誌資料37:44-52，相模湾；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；池（2017）鹿児島県立博物館研究報告36:25-27，口永良部島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；山川ほか（2018）神奈川県立博物館研究報告47:35-57，千葉県2-5例目；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；吉郷（2019）比婆科学265:1-15，国内分のレビュー；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；尾山ほか（2021）水生動物2021:AA2021-2，渥美半島；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；外山ほか（2021）茨城県自然博物館研究報告24:77-84，茨城県久慈川；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；井藤ほか（2024）徳島県立博物館研究報告34:41-64，徳島県伊勢田川
",Yugoi
273,ユゴイ科,Kuhliidae,ギンユゴイ,Kuhlia mugil (Forster 1801),"
武内ほか（2011）近畿大学農学部紀要44:63-87，徳島県；本村ほか（2013）「硫黄島・竹島の魚類」；岩坪ほか（2014）Nat Kagoshima 40:81-94，薩摩半島南端（南九州市頴娃町）；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；Koeda et al (2016) Fishes of Yonaguni，与那国島；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；木村ほか（2017）「口永良部島の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；吉郷（2019）比婆科学265:1-15，国内分のレビュー；福田・小寺（2019）串本海中公園マリンパビリオン8:1-14，和歌山県串本；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；小枝ほか（2020）「大隅市場魚類図鑑」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；古橋・本村（2022）Ichthy, Nat Hist Fish Jpn 23:7-18，臥蛇島；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島；出羽ほか（2022）Ichthy, Nat Hist Fish Jpn 27:15-31，大隅諸島黒島；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島，馬毛島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾
",Gin-yugoi
273,ユゴイ科,Kuhliidae,トゲナガユゴイ,Kuhlia munda (De Vis 1884),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；吉郷（2019）比婆科学265:1-15，国内分のレビュー
",Togenagayugoi
273,ユゴイ科,Kuhliidae,オオクチユゴイ,Kuhlia rupestris (Lacepède 1802),"
松沼ほか（2012）Nat Kagoshima 38:109-114，与論島；乾ほか（2013）近畿大学農学部紀要46:277-298，西表島；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；岩坪ほか（2017）Nat Kagoshima 43:189-192，坊津；池（2017）鹿児島県立博物館研究報告36:25-27，口永良部島；木村ほか（2017）「口永良部島の魚類」；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；吉郷（2019）比婆科学265:1-15，国内分のレビュー；山川ほか（2020）神奈川自然誌資料41:71-82，相模湾；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；旗（2020）伊豆沼・内沼研究報告14:69-80，宮城県気仙沼市；下瀬（2021）「沖縄さかな図鑑」，沖縄県；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島；外山ほか（2021）茨城県自然博物館研究報告24:77-84，茨城県久慈川；萩原（2022）横須賀市博物館資料集46:1-127，奄美大島，加計呂麻島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；岡村ほか（2023）Ichthy, Nat Hist Fish Jpn 35:20-27，高知県；井藤ほか（2024）徳島県立博物館研究報告34:41-64，徳島県伊勢田川
",Okuchiyugoi
273,ユゴイ科,Kuhliidae,和名なし,Kuhlia sandvicensis (Steindachner 1876),"
Randall & Randall (2001) Pacif Sci 55:227-256，南鳥島；吉郷（2019）比婆科学265:1-15，国内分のレビュー
",
274,イシダイ科,Oplegnathidae,イシダイ,Oplegnathus fasciatus (Temminck & Schlegel 1844),"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；玉井ほか（2012）豊橋市自然史博物館研報22:33-40，愛知県渥美半島沖；平嶋・丸山（2012）南紀生物54:24-30，和歌山県和歌川河口；本村ほか（2013）「硫黄島・竹島の魚類」；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；伊東（2018）鹿児島大学総合研究博物館NewsLetter 43:8-13，薩摩半島西岸；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；福田・小寺（2019）串本海中公園マリンパビリオン8:1-14，和歌山県串本；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；下瀬ほか（2020）沖縄生物学会誌58:35-38，伊良部島，石垣島，西表島；小枝ほか（2020）「大隅市場魚類図鑑」；下瀬（2021）「沖縄さかな図鑑」，沖縄県；荒尾ほか（2021）神奈川県自然誌資料42:159-166，東京湾谷津干潟；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；佐藤ほか（2022）「北の磯魚生態図鑑」，北日本；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；星野（2024）中津干潟の魚類in中津干潟レポート2023，大分県中津市；Koeda et al (2024) Univ Mus, Univ Tokyo Material Rep 132:177-182，北海道，青森県，岩手県，宮城県，福島県，茨城県，千葉県，東京，伊豆諸島，小笠原諸島，神奈川県，静岡県，三重県，和歌山県，新潟県，富山県，京都府，兵庫県，岡山県，島根県，高知県，愛媛県，山口県，長崎県，佐賀県，有明海，大分県，鹿児島湾，大隅半島東岸，宮古島，東シナ海；中村ほか（2024）Ichthy, Nat Hist Fish Jpn 50:26-55，鹿児島湾；鈴木ほか（2025）Ichthy, Nat Hist Fish Jpn 51:1-24，宮城県志津川湾
",Ishidai
274,イシダイ科,Oplegnathidae,イシガキダイ,Oplegnathus punctatus (Temminck & Schlegel 1844),"
三浦（2012）「知念市場の魚」，沖縄島；本村ほか（2013）「硫黄島・竹島の魚類」；Kuriiwa et al (2014) CheckList 10:1479-1501，豆南諸島；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Koeda et al (2016) Fishes of Yonaguni，与那国島；鏑木（2016）「種子島の釣魚」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；吉郷（2018）比和科学博物館研究報告59:127-203，瀬戸内海；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；小枝ほか（2018）「内之浦の魚類」；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；福田・小寺（2019）串本海中公園マリンパビリオン8:1-14，和歌山県串本；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；小枝ほか（2020）「大隅市場魚類図鑑」；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；下瀬（2021）「沖縄さかな図鑑」，沖縄県；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島・竹島・黒島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；古橋・本村（2022）Ichthy, Nat Hist Fish Jpn 23:7-18，臥蛇島；村瀬ほか（2023）Ichthy, Nat Hist Fish Jpn 33:33-114，宮崎県南部；Motomura (2023) Bull Kagoshima Univ Mus 20:1-250，種子島；本田ほか（2024）神奈川県立博物館研究報告（自然科学）53:127-218，相模湾；Koeda et al (2024) Univ Mus, Univ Tokyo Material Rep 132:177-182，茨城県，千葉県，東京，伊豆諸島，神奈川県，静岡県，富山県，兵庫県，島根県，山口県，長崎県，大分県，；中村ほか（2024）Ichthy, Nat Hist Fish Jpn 50:26-55，鹿児島湾；鈴木ほか（2025）Ichthy, Nat Hist Fish Jpn 51:1-24，宮城県志津川湾
",Ishigakidai
